CollectionName;Labels
['BPMAI'];['<200', 'approved', 'clerck', 'equaltoor+200', 'evaluateexpensereport', 'evaluateexpensereport', 'expenserequest', 'expenserequest', 'ok', 'rejected', 'rejected', 'revieuwreport', 'sendrejectionmail', 'supervisor']
['BPMAI'];['AnalyserSituation', 'CelluleCom(Pref35)', 'CelluleCom(Pref35)', 'Centraliser', 'CRIRC', 'EMIZDCOZ', 'EMIZDCOZ', 'Envoyersyntheseauxacteursduplan', 'Informercellulecommunication', 'Informerlesusagers', 'PrefetZone', 'PrefetZone', 'PublierCommunique(s)', 'Receptionercommunique(s)Presse', 'Receptionerinformations', 'ReceptionnerCommuniques', 'ReceptionnerMesuresSecuriteRoutiere', 'Receptionnervalidationcommunique(s)', 'Redigercommunique(s)PresseNiv3', 'RenseignerCOZsurmesuressecuriteroutiere', 'ValiderCommunique(s)']
['BPMAI'];['A', 'B', 'B', 'C', 'C', 'D', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'F', 'G', 'G']
['BPMAI'];['A', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'K', 'L', 'M', 'N', 'N', 'O', 'O', 'P', 'P', 'Q', 'Q', 'S']
['BPMAI'];['subprocess1', 'subprocess2', 'task1', 'task2']
['BPMAI'];['Administraci??n', 'Agendarhitosdepago', 'Agendarreuni??nconelcliente', 'Agendarreuni??ndepresentaci??nconcliente', 'Agendarreuni??ndevalidaci??nconelcliente', 'Ajustarpropuesta', 'An?шlisisdelapropuesta', 'An?шlisisdemotivosdelrechazo', 'An?шlisisdeviabilidad', 'Avisodepago', 'Avisodepropuestarealizada', 'Cierreexitosodelapropuesta', 'Cliente', 'Cliente', 'Clienteacept??lapropuesta?', 'Contactaralclienteparacobro', 'Continuanconlapropuesta?', 'Determinarplandeentregables', 'Elaboraci??ndelapropuestaecon??mica', 'Env??odeavisoaresponsableysupervisor', 'Esviablerealizarunacontrapropuesta?', 'Generardocumentosentregables', 'Identificaci??ndeunaoportunidad', 'Informaralcliente', 'Ingresarcomentarios', 'Ingresardatosdelapropuesta(inc.referenciaaldoc)', 'Ingresardatosdelpago', 'Ingresarinformaci??nparalapropuesta', 'Ingresarmotivosdelrechazoycerrapropuesta', 'Ingresodecomentariosdelareuni??n', 'Ingresodelosdatosdelaoportunidad', 'No', 'No', 'Responsable', 'Retrasode30d??as', 'Serealizar?шanalisisdeviabilidad', 'Serequiereajustardocumentos?', 'Supervisor', 'SURPLUS', 'SURPLUS', 'S??', 'S??', 'S??', 'Vencimientoprevisto']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AD', 'AE', 'AF', 'AG', 'AG', 'B', 'C', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'J', 'K', 'L', 'M', 'M', 'N', 'O', 'O', 'P', 'P', 'Q', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'W', 'X', 'Y', 'Z', 'Z']
['BPMAI'];['A', 'A', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'M', 'N', 'N']
['BPMAI'];['A', 'B', 'B', 'C', 'DefaultInputSet', 'DefaultOutputSet']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AR', 'AS', 'AS', 'AT', 'AT', 'AU', 'AU', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BB', 'BC', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BK', 'BK', 'BL', 'BM', 'BN', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'H', 'I', 'I', 'J', 'J', 'K', 'K', 'L', 'L', 'M', 'M', 'N', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];"['Accueillirpatiente', 'Admettrelapatienteenpriorit?ё', 'Admettrelapatienteenpriorit?ё', 'Ajouterlerapportaudossier', 'Ajouterlerapportaudossier', ""Besoind'ordonnance?"", 'Classerdossierparordredepriorit?ё', 'Donnerdossierautrepatienteenpriorit?ё', 'Donnerdossierpatiente', 'D?ёlivrerordonnances', 'Envoyerpatienteenmonitoringavecsondossier', 'Envoyerpatienteen?ёchographieavecsondossier', 'Equipem?ёdicale', 'Equipem?ёdicale', 'Examinant', ""Fairel'?ёcographie"", 'Informerlapatientedelarecherchedebact?ёries', 'Meseurerlerythmecardiaqueetlescontractions', 'Non', 'Non', ""Orienterpatienteversunesalled'examen"", 'Oui', 'Oui', 'Patiente', 'Patiente', ""Patienterdanslasalled'attente"", 'Remettredossierausecr?ёtariat', ""Remplirlerapportd'?ёcographie"", 'Remplirlerapportde3?©mevisite', 'Remplirlerapportdemonitoring', 'Renvoyerlapatiente', ""R?ёaliserl'examenm?ёdicalnЄ?3"", 'R?ёcup?ёrerdossier', 'R?ёcup?ёrerdossier', 'Secr?ёtariatm?ёdical', 'Secr?ёtariatm?ёdical', 'ServiceEcographie', 'Servicemonitoring', 'Yatilunepatienteprioritaire?']"
['BPMAI'];['Asktomakenewappforfourweekslater', 'Bloodtestdepartment', 'Bloodtestdepartment', 'checkavailibility', 'CTScanDepartment', 'CTScanDepartment', 'Decidetodonext', 'Doactualtest', 'Emergencytreatment', 'evaluateresults', 'Firstapp', 'Makeanapp', 'morethan3months', 'Noworried', 'Normattreatment', 'notfirstapp', 'Patient', 'Patient', 'Radiology', 'Radiology', 'recognisepatientapp', 'recordSymptoms', 'SendpatienttoXRaystation', 'Sendresult', 'Sendresult', 'Sendresult', 'Sendtobloodtest', 'SendtoCTscan', 'sendtoXrayagain', 'Specialist', 'Specialist', 'takeBlood', 'TakeCTScandepartment', 'takeXraytest', 'Visitpatient', 'Visitspecialist']
['BPMAI'];['A', 'B', 'B', 'C', 'D', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'I', 'J', 'K', 'L', 'M', 'M', 'N', 'O', 'P', 'Q', 'Q', 'R', 'R', 'S', 'S', 'T', 'U', 'U', 'V', 'V', 'W', 'W']
['BPMAI'];['A', 'B', 'C', 'C', 'D', 'E', 'F', 'G', 'H', 'H', 'I', 'I', 'J', 'J', 'K', 'L', 'L']
['Camunda'];['Checkthecase', 'Clerk', 'CloseCase', 'Collectthemoney', 'ForwardtothecollectionAgency', 'Insurant', 'MakeBooking', 'ReceiveInformation', 'ReceiveMoney', 'RecourseNotPossible', 'RecoursePossible', 'SendPaymentRequesttoInsurant']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'E', 'F', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']
['BPMAI'];['EnterClientName', 'EnterDateofArrival', 'EnterVendorName', 'StapleInvoiceEntryFormtoInvoice']
['BPMAI'];['PayPalHomewebpage', 'Customer', 'Customer', 'DetailInformation', 'FinishPayPalprofileform', 'Informationapprovedornot', 'InformationReceiveandCheck', 'PayPalprofilebuiled', 'PayPalprofileform', 'PayPalserver', 'PayPalserver', 'Registrationrequest', 'Registrationrequestconfirmation', 'SendRegistrationrequest']
['BPMAI'];['Businessruleactivity', 'Manualactivity', 'Receiveactivity', 'Scriptactivity', 'Sendactivity', 'Serviceactivity', 'Useractivity']
['BPMAI'];"['ApprovalRequired', 'ApproveServiceRequest', 'ApproveServiceRequest', 'ApproveServiceRequest', 'Approved', 'CheckBudget', 'CitiMarketPlace', 'CitiMarketPlace', 'Directorapproval', 'Directorapproval', ""Direvctor'sApproval"", 'End', 'EndFinancialApprovalStep', 'FinancialAnalyst', 'FinancialAnalyst', 'FinancialSystemDatabase', 'FinancialSystemDatabase', 'FulfillRequest', 'ManagerApprover', 'ManagerApprover', ""Manager'sApproval"", 'NoApprovalRequired', 'NotifyCustomer', 'Rejected', 'Rejected', 'Rejected', 'ServiceRequestDatabase', 'ServiceRequestDatabase', 'ServiceRequestManagement', 'ServiceRequestManagement', 'ServiceRequestManager', 'ServiceRequestManager', 'Start', 'SubmitServiceRequest']"
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AE', 'AF', 'AF', 'AG', 'AH', 'AH', 'AI', 'AJ', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AU', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BB', 'BC', 'BD', 'BE', 'BI', 'BK', 'BL', 'BL', 'BM', 'BM', 'BN', 'BO', 'BO', 'BP', 'BP', 'BQ', 'BR', 'BR', 'BT', 'BT', 'BU', 'BV', 'BW', 'BX', 'BX', 'BY', 'BY', 'BZ', 'BZ', 'C', 'C', 'CA', 'CB', 'CC', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'R', 'S', 'T', 'U', 'U', 'V', 'W', 'X', 'Y', 'Z', 'Z']
['BIT'];['s00000527', 's00000623', 's00001337', 's00001341', 's00001343', 's00001344', 's00001345']
['BIT'];['s00002584', 's00002584', 's00002584', 's00002586', 's00002586', 's00002586', 's00002593', 's00002593', 's00002593', 's00002601', 's00002601', 's00002601', 's00002606', 's00002606', 's00002606', 's00002611', 's00002611', 's00002611', 's00002621', 's00002621', 's00002621', 's00002623', 's00002623', 's00002623', 's00002624', 's00002624', 's00002624']
['BIT'];['s00001294', 's00001294', 's00001419', 's00001419', 's00002723', 's00002723', 's00002723', 's00005810', 's00005810', 's00005810', 's00005811', 's00005811', 's00005811', 's00005812', 's00005812', 's00005812', 's00005813', 's00005813', 's00005813', 's00005814', 's00005814', 's00005814', 's00005815', 's00005815', 's00005815', 's00005816', 's00005816', 's00005816', 's00005817', 's00005817', 's00005817', 's00005818', 's00005818', 's00005818', 's00005819', 's00005819', 's00005820', 's00005820', 's00005820', 's00005821', 's00005821', 's00005821']
['BPMAI'];"['3days', 'Analysestudentprofile', 'Applicationsuccessful?', 'Assistwithapplication', 'Doesstudentwantfurtherassistance?', 'Existingstudent', 'Interestedinapplication?', 'Interviewsuccessful?', 'Interviewpreparationconsultation', 'Newstudent', 'No', 'No', 'No', 'No', 'No', 'No', 'Notifystudent', 'Processstudentdatabase', 'Receivestudentapplication', 'Registerstudent', 'Resume', 'Resume', 'Resume', 'Searchforjobs', 'Studentprofilerevisionconsultation', 'Studentdatabase', 'Studentdatabase', ""Student'sprofileattractivetoprospectiveemployers?"", 'Suitablevacantposition?', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
['Camunda'];['Angebotausw?хhlen', 'Ja', 'Lagerarbeiter', 'Lane1', 'Mengegross', 'Mengegross?', 'Mengeklein', 'Nein', 'Offerteeinholen', 'Paketscheinausf?§llen', 'Postversand', 'Sekretariat', 'Spediteurbeauftrage', 'Versicherungabschliessen', 'Versicherungnotwendig', 'Wareausgeliefert', 'Wareverpacken', 'Wareversandbereit', 'Wareversandbereit']
['BPMAI'];['Applicationreceived', 'ApplicationforLecturership', 'Candidatenotqualified', 'Candidatequalified', 'Checkapplicationinformation', 'Checkthequlifications', 'Confirmtothecandidate', 'correct', 'Enterdatatocentrallecturerdatabase', 'Incorrect', 'Informcandidateofthenonacceptance', 'Programdirector', 'Programdirector', 'Recordcandidatenameintemporaryfile', 'Secretary', 'Secretary']
['BPMAI'];['A', 'A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R']
['BPMAI'];['1weektimeout', 'Approve', 'Approve', 'CancelExam', 'CourseManager', 'CourseManager', 'Handin', 'Registerexam', 'Rejected', 'Rejected', 'Resubmit', 'Resubmit', 'ReviewHandIn', 'Signup', 'Student', 'Student']
['BPMAI'];['Allocatedevelopertocertainchanges', 'Analysechanges', 'Calculatecostofprojectdesigndevelopment', 'CRMdepartment', 'DefaultInputSet', 'DefaultOutputSet', 'Designdevelopmentdepartment', 'Developer', 'Developmentcompleted', 'Documentchanges', 'Documentation', 'Documentation', 'Finaldesignapproved', 'Financialdepartment', 'ISS', 'ISS', 'Modifythefinaldesign', 'Paymentreceived', 'PinkBlob', 'PinkBlob', 'Prepareinvoice', 'Projectmanagement', 'Receivepayment', 'Requestforchangesreceived', 'Submitfinaldesign', 'Verifythecorrectnessofchanges']
['BPMAI'];"['AgradstudentpursuingM.Sc.InformationManagementEngineering.', 'B.Sc.IndustrialEngineeringandManagement.', 'C++|Java|C|C#|Python|VB', 'EnglishExcellent.', 'HebrewMotherTongue.', 'IDFCombatPlatoonCommander.', 'IftahPeretziftah3@gmail.com0524823481', 'Languages', 'Matlab|Rstatistical', 'ORTHasomronHighschool,Binyamina.', 'PazLubricants&ChemicalsABAPProgramer.', 'PazLubricants&ChemicalsConfiguringMM,PM,QMfunctionalityimplementingandsupporting.', 'PHP|HTML|JavaScript|Flex', 'Programming', 'PublicityCompanyoftheTechnion""EFFECT""Headofproceduralreorganizationteam.', 'SpanishIntermidiate.', 'SQL|MySQL', 'Technion,IEFaculty.', 'Technion,IEFaculty.']"
['Camunda'];['Choosecarrier', 'Clarifytheammount', 'Company', 'Company', 'Fillinstandardizedparcelticket', 'Fixinsurance', 'Goodsreadyforshippment', 'InsuranceRequired?', 'LargeAmount?', 'LogisticsDepartmentHead', 'Newvalidorderreceived', 'No', 'No', 'Packthegoods', 'Secretary', 'WarehouseMan', 'Yes', 'Yes']
['BPMAI'];['Addrevisionrecord', 'Approverevisiontime', 'Checkdevice', 'Devicerepairing', 'Devicerepairing', 'Devicerevision', 'Devicerevision', 'Inspector', 'Nurse', 'Plannextrevision', 'Ratifydevicechecking', 'Requestforrevisiontime', 'revisiontime']
['BPMAI'];['24Hours', '4HourDeadline', '9AMMonday', 'CollectResponse', 'ConsolidateResponse', 'SendEmail', 'SendFinalReport', 'SendInterimReport']
['BPMAI'];['Absprache', 'Antragsvorlageerstellen', 'Arbeitspaketeeinteilen', 'Arbeitspaketeerarbeiten', 'Arbeitspaketeerarbeiten', 'Arbeitspaketeerarbeiten', 'Arbeitspaketeerarbeiten', 'Arbeitspaketeerarbeiten', 'Aufwandssch?хtzung', 'Aufwandssch?хtzung', 'Aufwandssch?хtzungmitMarkus', 'Aufwandssch?хtzungmitProf.', 'CMSeinrichten', 'ErgebnisderR?§ckmeldungen', 'ExtendedAbstract', 'ExtendedAbstract', 'ExtendedAbstractverfassen', 'ExtendedAbstract?§berarbeiten', 'fallsgen?§gendpositiveR?§ckmeldungen', 'Feedback', 'Forschungspartner', 'Forschungspartner', 'F??rdergeber', 'F??rdergeber', 'F??rderprogrammausw?хhlen', 'F??rderprogrammesuchen', 'F??rderprogrammesuchen', 'gew?хhltesProjekt', 'Ideediskutieren', 'IdeediskutierenmitKollegen', 'Ideef?§rForschungsprojektentwickeln', 'Industriepartner', 'Industriepartner', 'InputImpactverfassen', 'InputStateoftheArterstellen', 'InputsabstimmenmitMarkus', 'InputsabstimmenmitProf.F', 'Kollegen', 'Kollegen', 'MarkusIdeemitihmdiskutieren', 'MarkusIdeemitihmdiskutieren', 'MarkusMuster', 'MarkusMuster', 'mitanderenInputImpactverfassen', 'mitanderenInputImpactverfassen', 'mitanderenInputImpactverfassen', 'mitanderenInputStateoftheArterstellen', 'mitanderenInputStateoftheArterstellen', 'mitanderenInputStateoftheArterstellen', 'mitanderenZielsetzungverfassen', 'mitanderenZielsetzungverfassen', 'mitanderenZielsetzungverfassen', 'Mitteilung?§berTeilnahmeodernicht', 'Nein', 'Nein', 'PotentielleProjektpartnerkontaktieren', 'PotentielleProjektpartnerkontaktieren', 'Prof.Fahrengruber', 'Prof.Fahrengruber', 'Projektplandiskutieren', 'Projektplandiskutierenmitanderen', 'Projektplandiskutierenmitanderen', 'Projektplandiskutierenmitanderen', 'Projektplandiskutierenmitanderen', 'Projektplanerstellen', 'R?§ckmeldungenpr?§fen', 'Teilnahmepr?§fen', 'Teilnahmepr?§fen', 'Zielsetzungverfassen']
['BIT'];['s00001419', 's00001419', 's00001491', 's00001491', 's00001491']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'I', 'J', 'J', 'K', 'K', 'L', 'M', 'N', 'N', 'O', 'P', 'Q', 'R', 'S']
['Camunda'];['Caseclosed', 'Checkinformationreceived', 'Checkreasoning', 'Closethecase', 'Feedbackdeadline=3weeks', 'Followupbycollectionagency', 'Forwardthecasetocollectionagency', 'Insurantdoesnotagree', 'Insurantisright', 'Makebooking', 'No', 'No', 'Paymentreceived', 'Possibilityforpaybackfrominsurantisthere', 'Recourse', 'Recourse', 'Sendrequestforpaymenttoinsurant', 'Yes', 'Yes']
['BPMAI'];['CheckStockRequired', 'CreateSalesOrder', 'IDESLogistics', 'IDESLogistics', 'MaterialsManagement', 'SalesandDistribution', 'SalesOrderAlert']
['BIT'];['s00003221', 's00003221', 's00003221']
['BPMAI'];['A', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'E']
['BPMAI'];['>10dayspassed', '>7Days', 'ArchiveDetails', 'AssessmentReportGenerated', 'CSR', 'Customer', 'Customer', 'CustomerAbandonedApplication', 'CustomerDetails', 'CustomerDetails', 'DefaultInputSet', 'DefaultOutputSet', 'DocumentSent', 'ExpeditetheAssessment', 'FilloutApplicationForm', 'FormReceived', 'FormReceived', 'InformCustomerofRejection', 'InformCustomerandCloseTransaction', 'InquiryReceived', 'InquirySent', 'IsThisTheThirdReminder?', 'LandingFactory', 'LandingFactory', 'Mortgagedocumentsreceived', 'MortgageOffered?', 'Mortgagespecialist', 'no', 'PreformAssessment', 'PrepareMortgageDocuments', 'ProcessDocuments', 'RejectionLetter', 'RejectionReceived', 'ReviewApplicationForm', 'SendInquiry', 'SendMortgageApplicationForm', 'SendReminderToCustomer', 'SendReminderTocustomer', 'Supervisor', 'yes']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'M', 'N', 'N', 'O', 'P', 'Q', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['Accountingoffice', 'Accountingoffice', 'checktheage', 'cliententersbank', 'currentaccounts', 'Customer', 'Customer', 'min.14years', 'min.18years', 'openaccount', 'timedeposits']
['BPMAI'];['A', 'B', 'C', 'F', 'F', 'G', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W']
['BIT'];['s00001294', 's00001294', 's00001294', 's00006446', 's00006446', 's00006446', 's00006447', 's00006447', 's00006447', 's00006450', 's00006450', 's00006450', 's00006473', 's00006473', 's00006473', 's00006479', 's00006479', 's00006479', 's00006480', 's00006480', 's00006480']
['BPMAI'];['Available', 'Checkcustomer', 'Checkmaterials', 'Checkpayment', 'Checkproductavailibility', 'Checkreminders', 'Closeorder', 'Customer', 'Customer', 'Declinecustomer', 'Declinementmessage', 'No', 'No', 'No', 'Ok?', 'Order', 'Orderclosed', 'Ordermaterials', 'Packproduct', 'Paid?', 'Pickproductfromwarehouse', 'Placeorder', 'Placeorder', 'Product', 'Production', 'Reminder<3', 'Reminder=3', 'Sales', 'Sendinvoice', 'Sendproduct', 'Sendreminder', 'startproduction', 'Supplier', 'Supplier', 'Takeleagalactions', 'Unavailable', 'Wiggo', 'Wiggo', 'Yes', 'Yes', 'yes']
['BPMAI'];['A', 'A', 'B', 'B', 'C', 'C', 'X', 'X', 'X', 'Y', 'Y', 'Y']
['BPMAI'];['', 'additem', 'askforfeedback', 'cancelorder', 'cancelorder', 'checkorder', 'checkout', 'createprofile', 'customer', 'customer', 'debitdepositatbank', 'deliver', 'emailclient', 'getcreditcardnumber', 'getdeliverytime', 'login', 'managecart', 'modifyprofile', 'preparewarmitems', 'removeitem', 'saveorder', 'storehouse', 'storehouse', 'takecolditemsoutofstorehouse']
['BPMAI'];['A', 'B', 'C', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'J', 'K', 'L', 'M', 'M']
['BPMAI'];['ABCCompany', 'ABCCompany', 'AddOverheadCosts', 'AnalyzetheRFQ', 'ClarificationRequested', 'ClassificationRequested', 'CommunicatewithCustomer', 'CreateSalesQuote', 'Customer', 'Customer', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Engineering', 'Finance', 'GenerateRFQ', 'Guidelines', 'Guidelines', 'L&MCostEstimates', 'L&MCostEstimates', 'NeedforRFQ', 'No', 'PricingOptions', 'PricingOptions', 'ProduceL&MCostEstimates', 'ProducePricingOptions', 'ProvideMoreInformation', 'ReviewInformationProvided', 'ReviewPricingOptions', 'ReviewSalesQuote', 'ReviewtheSuppliers', 'RFQ', 'RFQ', 'RFQ', 'RFQReceived', 'RFQGenerated', 'Sales', 'SalesQuote', 'SalesAssistant', 'SalesManager', 'SalesQuote', 'SalesQuote', 'VerifiedRFQ', 'VerifiedRFQ', 'Verifiedok?', 'VerifyRFQ', 'Yes']
['BPMAI'];['Alijedovoljregistriranih?', 'Alijeizvedbavredu?', 'Alijeocenitevvredu?', 'Alijeporoџ‡ilook?', 'Alijerokpretekel?', 'Alijeznanjezadostno?', 'Alijeznanjezadostno?', 'Alipripravavredu?', 'Alisorokipretekli?', 'Alizadostnaprisotnost?', 'CIO', 'DA', 'DA', 'DA', 'DA', 'DA', 'DA', 'DA', 'DA', 'Dogovorioravniizvedbe', 'Dogovorioravniizvedbe', 'Doloџ‡iciljnoskupino', 'Doloџ‡imehanizmezaizvedbo', 'Doloџ‡iorganizacijousposabljanja', 'Doloџ‡iurnikizvedbe', 'Doloџ‡ivoditelja/mentorja/voditelja', 'Doloџ‡ivodjousposabljanja', 'Doloџ‡i?‘eljenodose?‘enostopnjoznanja', 'Doloџ‡iteurnikizvedbe', 'Doloџ‡itevrednotepodjetja', 'Doloџ‡itevrednotepodjetja', 'Doloџ‡ite?‘eljenostopnjoznanja', 'Glavniarhitekt', 'Gradivazausposabljanje,zahtevegledeprenosaznanjazavpeljavore?шitve', 'Gradivazausposabljanje,zahtevegledeprenosaznanjazavpeljavore?шitve', 'Izdelavaporoџ‡ilarezultatovusposabljanja', 'Izdelavoporoџ‡ilarezultatovusposabljanja', 'Izdelavoporoџ‡ilarezultatovusposabljanja', 'Izvedbausposabljanja', 'KONEC', 'Konec', 'Konec', 'Konec', 'Konec', 'Konec', 'Konec', 'Lastnikposlovnegaprocesa', 'NamestitevprogramskeopremeinITinfrastrukture', 'NamestitevprogramskeopremeinITinfrastrukture', 'NE', 'NE', 'NE', 'NE', 'NE', 'NE', 'NE', 'NE', 'NE', 'NE', 'Oceniizobra?‘evanjeinpredstavitvenevsebine', 'Oceniizobra?‘evanjeinpredstavitvenevsebine', 'Ocenitevvrednostiinformacijkotsredstev', 'Ocenitevvrednostiinformacijkotsredstev', 'Oddelekzaizobra?‘evanje', 'Ovrednotiuspe?шnostusposabljanja', 'Ovrednotiuspe?шnostusposabljanja', 'Podajpredlogegledeizvajanjausposabljanja', 'Podajpredlogegledeizvajanjausposabljanja', 'Podajpredlogegledenapripraveusposabljanja', 'Podajpredlogegledepreverjanjaznanja', 'Podajanjepredlogovgledepripravusposabljanja', 'Podjetje', 'Podjetje', 'Poroџ‡iloodelovanjuprocesa', 'Poroџ‡iloodelovanjuprocesa', 'Poroџ‡iloozadovoljstvuuporabnikov', 'Poroџ‡iloozadovoljstvuuporabnikov', 'Posebnezahtevezausposabljanjuovarnostnemozave?шџ‡anju', 'Posebnezahtevezausposabljanjuovarnostnemozave?шџ‡anju', 'Poslovodja', 'Posvetovanjegledeizvedbeporoџ‡ila', 'Posvetovanjegledeizvedbeporoџ‡ila', 'Posvetovanjegledeoceneizobra?‘evanja', 'Prevericertifikateinnjihoveroke', 'Prevericertivikateinnjihoveroke', 'Preveriizvedbo', 'Preveriocenitev', 'Preveriporoџ‡ilo', 'Preveripripravousposabljanja', 'Preveriprisotnost', 'Preveritrenutnaznanja', 'Preveritrenutnaznanja', 'Preveri?шteviloregistracij', 'Seznanitevgledeizvedbeporoџ‡ila', 'Seznanitevsporoџ‡ilom', 'Seznanitevspripravami', 'Seznanitevspripravami', 'Seznanitevzizvedbousposabljanja', 'Seznanitevzizvedbousposabljanja', 'Seznanitevzizvedbousposabljanja', 'Seznanitevzoceno', 'Seznanitevzoceno', 'Seznanitevzoceno', 'Skladnost,revizija,tveganjeinvarnost', 'Sposobnostiinve?шџ‡ineuporabnikov,vkljuџ‡nozusposabljanjemposameznikov,posebnezahtevepousposabljanju', 'Sposobnostiinve?шџ‡ineuporabnikov,vkljuџ‡nozusposabljanjemposameznikov,posebnezahtevepousposabljanju', 'Ugotovitevpomembnosti,kakovosti,uspe?шnosti,ohranjenegaznanja,stro?шkovinvrednosti', 'Ugotovitevpomembnosti,kakovosti,uspe?шnosti,ohranjenegaznanja,stro?шkovinvrednosti', 'Ugotovitevpomembnosti,kakovosti,uspe?шnosti,ohranjenegaznanja,stro?шkovinvrednosti', 'vodjaprodukcije/vodjarazvoja/vodjaadministracije/pmc', 'Zahtevaneposodobitvedokumentacije', 'Zahtevaneposodobitvedokumentacije']
['BPMAI'];['A', 'A', 'AA', 'AB', 'AC', 'B', 'C', 'D', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
