CollectionName;Labels;is_desired_language
Camunda;['3111', 'FollowUp', 'Receipt', 'of', 'Evaluation', 'Sheets', 'Complete', 'Applications', 'Complete', 'Applications', 'Consolidate', 'Rankings', 'Consolidated', 'Rankings', 'Consolidated', 'Rankings', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Distribute', 'Applications', 'to', 'Recruitment', 'Panel', 'Distribute', 'Consolidated', 'Ranking', 'Sheet', 'Email', 'Evaluation', 'Sheet', 'to', 'Recruitment', 'Panel', 'Round', '1', 'Evaluation', 'Sheet', 'Round', '1', 'Evaluation', 'Sheet', 'Schedule', 'Round', '1', 'Panel', 'Meeting', 'Session'];True
Camunda;['Advisor', 'approval', 'Advisor', 'examine', 'request', 'Approval', 'Approval', 'Approved', 'Approved', 'by', 'Advisor', 'Cancel', 'Check', 'form', 'Check', 'form', 'Coordinator', 'examine', 'request', 'Deduct', 'amount', 'from', 'personal', 'fund', 'budget', 'destination', 'End', 'End', 'End', 'Exclusive', 'Gateway', 'Exclusive', 'Gateway', 'external', 'Fund', 'external', 'F', 'under', 'False', 'False', 'Fill', 'the', 'form', 'Fix', 'the', 'form', 'Fixable', 'Form', 'not', 'valid', 'Form', 'valid', 'from', 'F', 'under', 'examine', 'request', 'mail', 'Text', 'Motivation', 'Name', 'Not', 'fixable', 'Notify', 'advisor', 'by', 'email', 'Notify', 'approved', 'Notify', 'Coordinator', 'Notify', 'not', 'valid', 'reason', 'Notify', 'rejected', 'and', 'reason', 'Notify', 'the', 'PhD', 'Office', 'Other', 'fund', 'request', '0', 'Fund', 'manager', 'Coordinator', 'Advisor', 'Personal', 'found', 'requested', 'personal', 'Fund', 'PhD', 'office', 'request', 'examine', 'Reject', 'motivation', 'Reject', 'motivation', 'Rejected', 'Rejected', 'Reminder', 'advisor', 'Restore', 'amount', 'back', 'to', 'personal', 'funds', 'Send', 'documentation', 'to', 'admin', 'office', 'Start', 'Start', 'subject', 'Surname', 'text', 'to', 'True', 'True'];True
Camunda;['Accounting', 'Create', 'purchaser', 'equis', 'tion', 'Investigate', 'the', 'Problem', 'In', 'voice', 'Sent', 'low', 'inventory', 'No', 'Okay', 'PO', 'PO', 'PO', 'PO', 'PRs', 'PRs', 'Payment', 'Sent', 'problem', 'reported', 'problem', 'reported', 'problem', 'reported', 'purchasing', 'purchasing', 'Send', 'Ordered', 'Materials', 'Shipment', 'Notice', 'Shipment', 'Notice', 'Submit', 'purchase', 'order', 'supplier', 'Supplier', 'supplier', 'supplier', 'supplier', 'warehouse', 'warehouse', 'warehouse', 'warehouse', 'Yes'];True
Camunda;['Account', 'Created', 'Account', 'Creation', 'Requested', 'Enter', 'Apple', 'ID', 'Details', 'Enter', 'Payment', 'Details', 'Verify', 'Account'];True
Camunda;['Advise', 'sufficient', 'creditor', 'not', 'App', 'launched', 'App', 'not', 'launched', 'Authenticate', 'customer', 'Confirm', 'order', 'Create', 'account', 'Debit', 'credit', 'card', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Desire', 'to', 'purchase', 'media', 'file', 'Download', 'media', 'file', 'Existing', 'user', 'Financial', 'Institutions', 'Financial', 'Institutions', 'Find', 'media', 'file', 'Forgot', 'password', 'Generate', 'in', 'voice', 'If', 'paying', 'by', 'credit', 'card', 'If', 'voucher', 'allowance', 'Insufficient', 'credit', 'Insufficient', 'credit', 'In', 'voice', 'sent', 'to', 'customer', 'iTunes', 'System', 'iTunes', 'System', 'Launch', 'or', 'download', 'iTunes', 'app', 'New', 'user', 'Notify', 'customer', 'purchase', 'declined', 'Preview', 'sample', 'Prompt', 'order', 'confirmation', 'Purchase', 'declined', 'Purchase', 'request', 'Purchase', 'via', 'credit', 'card', 'Purchase', 'via', 'voucher', 'Receive', 'notification', 'purchase', 'declined', 'Redeem', 'gift', 'voucher', 'allowance', 'credit', 'Remembered', 'password', 'Request', 'credit', 'card', 'authorisation', 'Request', 'account', 'details', 'Retrieve', 'Password', 'Select', 'buy', 'Select', 'view', 'in', 'iTunes', 'Sign', 'in', 'Subtract', 'value', 'from', 'voucher', 'allowance', 'Sufficient', 'credit', 'Sufficient', 'credit', 'Tax', 'In', 'voice', 'Tax', 'In', 'voice', 'Upload', 'media', 'file', 'User', 'User'];True
Camunda;['x', 'a', '0'];True
Camunda;['Auction', 'begins', 'Auction', 'Ends', 'Auctioning', 'Service', 'Auctioning', 'Service', 'Bid', 'Bid', 'at', 'auction', 'Bidder', 'Bidder', 'Bidding', 'Change', 'Refine', 'search', 'criteria', 'Conduct', 'Auction', 'Confirm', 'Bid', 'Create', 'new', 'account', 'Enter', 'username', 'and', 'password', 'Leave', 'eBay', 'Logged', 'in', 'Login', 'Not', 'logged', 'in', 'Payment', 'Place', 'Bid', 'Search', 'for', 'Item', 'Search', 'for', 'items', 'Select', 'Item', 'Seller', 'Seller', 'Send', 'auction', 'completion', 'notification', 'Send', 'auction', 'creation', 'confirmation', 'Send', 'auction', 'creation', 'request', 'Send', 'bid', 'acknowledge', 'm', 'nt', 'Send', 'delivery', 'notification', 'Send', 'payment', 'acknowledgement', 'Send', 'payment', 'details', 'Verification', 'email', 'View', 'list', 'of', 'items', 'View', 'Login', 'Page'];True
Camunda;['Book', 'attraction', 'Book', 'attraction', 'manually', 'Book', 'bus', 'Book', 'hotel', 'Booking', 'service', 'Booking', 'service', 'Cancel', 'transaction', 'Check', 'request', 'Client', 'Client', 'Do', 'something', 'with', 'result', 'Handle', 'request', 'manually', 'manually', 'No', 'No', 'Receive', 'availability', 'notification', 'Receive', 'confirmation', 'Send', 'confirmation', 'Send', 'request', 'Send', 'un', 'availability', 'message', 'some', 'booking', 'failed', 'Write', 'log', 'message', 'Yes', 'Yes'];True
Camunda;['11', 'am', 'and', '3', 'pm', 'Accounts', 'Receivable', 'Officer', 'Accounts', 'Receivable', 'Officer', 'Admin', 'Officer', 'Admin', 'Officer', 'Admin', 'Officer', 'Archive', 'invoices', 'Categorise', 'by', 'member', 'of', 'Mail', 'staff', 'ChangeS', 'A', 'Pin', 'voice', 'entry', 'to', 'Validated', 'Check', 'entered', 'in', 'voice', 'details', 'in', 'SAP', 'to', 'the', 'in', 'voice', 'Clarify', 'the', 'situation', 'Client', 'Client', 'Copy', 'the', 'in', 'voice', 'Create', 'vendor', 'master', 'record', 'within', '15', 'business', 'days', 'Create', 'vendor', 'master', 'record', 'within', '24', 'hours', 'Data', 'Entry', 'Officer', 'Data', 'Entry', 'Officer', 'Disregard', 'in', 'voice', 'Disregard', 'in', 'voice', 'Dont', 'followup', 'Dont', 'send', 'reminders', 'End', 'of', 'the', 'day', 'Enter', 'in', 'voice', 'process', 'date', 'according', 'to', 'clients', 'S', 'LAon', 'in', 'voice', 'entry', 'form', 'Enter', 'vendor', 'name', 'client', 'name', 'date', 'of', 'arrival', 'at', 'S', 'SP', 'on', 'in', 'voice', 'entry', 'form', 'Experienced', 'S', 'SP', 'Member', 'Experienced', 'S', 'SP', 'member', 'Experienced', 'S', 'SP', 'Member', 'Followup', 'by', 'phone', 'Followup', 'further', 'error', 'Generate', 'monthly', 'invoices', 'Generate', 'Payment', 'Report', 'Give', 'priority', 'Highlight', 'error', 'on', 'in', 'voice', 'Highlight', 'In', 'voice', 'as', 'Urgent', 'In', 'voice', 'from', 'Experienced', 'S', 'SP', 'member', 'In', 'voice', 'ready', 'for', 'Validation', 'Invoices', 'archived', 'retrieved', 'Invoices', 'collected', 'Invoices', 'from', 'Admin', 'Officer', 'or', 'Master', 'Data', 'Officer', 'Invoices', 'from', 'Mail', 'Centre', 'Clerk', 'Invoices', 'passed', 'on', 'to', 'Admin', 'Officer', 'Invoices', 'ready', 'and', 'allocated', 'to', 'Data', 'Entry', 'Officers', 'Invoices', 'received', 'from', 'client', 'or', 'vendor', 'Invoices', 'to', 'validate', 'Invoices', 'with', 'errors', 'Keep', 'record', 'of', 'Data', 'Entry', 'officer', 'who', 'made', 'the', 'error', 'Look', 'it', 'up', 'in', 'excel', 'file', 'Mail', 'Mail', 'Centre', 'Clerk', 'Mail', 'Centre', 'Clerk', 'Mark', 'as', 'Entered', 'Correctly', 'Master', 'Data', 'Officer', 'Master', 'Data', 'Officer', 'New', 'vendor', 'record', 'created', 'Next', 'business', 'day', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'Once', 'a', 'month', 'Once', 'a', 'week', 'as', 'late', 'as', 'possible', 'while', 'still', 'in', 'time', 'for', 'any', 'discounts', 'Open', 'envelopes', 'Payment', 'Officer', 'Payment', 'Officer', 'Phone', 'Post', 'in', 'voice', 'back', 'to', 'Client', 'Print', 'report', 'of', 'recently', 'entered', 'invoices', 'for', 'Client', 'Process', 'in', 'voice', 'Receive', 'payment', 'reports', 'Receive', 'payment', 'report', 'or', 'in', 'voice', 'Registry', 'Officer', 'Registry', 'Officer', 'Retrieve', 'archived', 'in', 'voice', 'Run', 'payment', 'process', 'Scala', 'te', 'to', 'experienced', 'S', 'SP', 'member', 'Select', 'paid', 'invoices', 'Send', 'Payment', 'Report', 'to', 'Accounts', 'Receivable', 'Send', 'Payment', 'Report', 'to', 'Clients', 'Send', 'Payment', 'Report', 'to', 'Registry', 'Send', 'back', 'to', 'Admin', 'Officer', 'Send', 'in', 'voice', 'back', 'to', 'Client', 'Send', 'in', 'voice', 'copy', 'to', 'Client', 'and', 'Vendor', 'Send', 'in', 'voice', 'to', 'Registry', 'Send', 'reminder', 'Send', 'reminder', 'Send', 'to', 'client', 'Send', 'to', 'Data', 'Entry', 'Officers', 'Sort', 'batch', 'of', 'invoices', 'by', 'Client', 'Sort', 'in', 'voice', 'per', 'Client', 'Sort', 'in', 'voice', 'per', 'Vendor', 'Sort', 'invoices', 'by', 'Date', 'Sort', 'invoices', 'by', 'Vendor', 'Staple', 'In', 'voice', 'Entry', 'Form', 'to', 'in', 'voice', 'Validation', 'Officer', 'Validation', 'Officer', 'Vendor', 'Vendor', 'Vendor', 'Master', 'Record', 'exception', 'Vendor', 'master', 'record', 'needed', 'Vendor', 'Master', 'record', 'request', 'Vendor', 'Client', 'request', 'retrieval', 'of', 'archived', 'in', 'voice', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes'];True
Camunda;['Admin', 'Officers', 'L', '2', 'Call', 'Client', 'to', 'Request', 'for', 'Info', 'Categorise', 'Check', 'Completeness', 'Check', 'Excel', 'Sheet', 'Check', 'For', 'Compliance', 'ClientS', 'ends', 'in', 'voice', 'back', 'Compliance', 'In', 'voice', 'Confirmation', 'Complete', 'Data', 'Entry', 'Officers', 'L', '5', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Enter', 'Date', 'Enter', 'Details', 'from', 'In', 'voice', 'Entry', 'Form', 'Followup', 'via', 'telephone', 'Forward', 'In', 'voice', 'to', 'Admin', 'Officer', 'on', 'Level', '2', 'Forward', 'In', 'voice', 'to', 'Level', '2', 'Give', 'a', 'Red', 'Stamp', 'on', 'Urgent', 'In', 'voice', 'IN', 'VOICE', 'IN', 'VOICE', 'IN', 'VOICE', 'In', 'voice', 'Complete', 'In', 'voice', 'Entry', 'Form', 'In', 'voice', 'Entry', 'Form', 'In', 'voice', 'Incomplete', 'Mail', 'Center', 'Staff', 'L', '1', 'NonCompliance', 'In', 'voice', 'Open', 'Envelope', 'Post', 'Back', 'to', 'Client', 'Priorities', 'Invoices', 'Send', '2', 'nd', 'reminder', 'letter', 'Send', 'back', 'to', 'client', 'via', 'postal', 'mail', 'Send', 'reminder', 'letter', 'SLA', 'Known', 'SLA', 'Unknown', 'Sort', 'Per', 'Client', 'Sort', 'Per', 'Vendor', 'S', 'SP', 'Database', 'S', 'SP', 'Database', 'Staple', 'In', 'voice', 'Entry', 'Form', 'on', 'top', 'of', 'In', 'voice'];True
Camunda;['account', 'unknown', 'balance', 'not', 'ok', 'balance', 'ok', 'check', 'customers', 'account', 'debit', 'customers', 'account', 'manual', 'treatment', 'Order', 'arrived', 'prepare', 'in', 'voice', 'prepare', 'shipping', 'shipment'];True
Camunda;['approved', 'company', 'creates', 'quote', 'customer', 'request', 'quote', 'in', 'form', 'customer', 'manager', 'approves', 'quote', 'not', 'approved'];True
Camunda;['x', 'a', '0'];True
Camunda;['2', 'days', '2', 'days', 'Article', 'procured', 'article', 'received', 'Check', 'availability', 'with', 'supplier', 'Deliverable', 'Late', 'delivery', 'no', 'Order', 'from', 'supplier', 'Procurement', 'Procurement', 'un', 'deliverable'];True
Camunda;['Accept', 'terms', 'of', 'use', 'Become', 'a', 'member', 'Choose', 'payment', 'option', 'Full', 'fil', 'form', 'Insert', 'login', 'and', 'password', 'Insert', 'personal', 'data', 'Registration', 'Error', 'Registration', 'Error', 'Registration', 'Successfully', 'Completed', 'Send', 'registration', 'request', 'Tryout', '24', 'h'];True
Camunda;['Above', 'Minimum', 'Report', 'Accounts', 'Payable', 'ACME', 'ACME', 'approved', 'below', 'or', 'Check', 'Levels', 'of', 'Inventory', 'End', 'Resupply', 'Cycle', 'Equal', 'to', 'or', 'below', 'minimum', 'Report', 'Funds', 'released', 'Funds', 'Reserved', 'for', 'released', 'POs', 'greater', 'than', 'Inventory', 'received', 'Item', 'shipped', 'including', 'packing', 'slip', 'New', 'Resupply', 'Cycle', 'Payment', 'Issued', 'PO', 'mailed', 'to', 'supplier', 'PO', 'Printed', 'and', 'released', 'in', 'system', 'POre', 'worked', 'POs', 'Created', 'POs', 'mailed', 'to', 'supplier', 'POs', 'Review', 'Receive', 'In', 'voice', 'Receive', 'Packing', 'Slip', 'rejected', 'Request', 'or', 'Resupply', 'Cycle', 'Complete', 'Supervisor', 'Supplier', 'Suppliers', 'ends', 'in', 'voice', 'Three', 'way', 'match', 'Warehouse'];True
Camunda;['my', 'End', 'Event', 'my', 'Event', 'Based', 'Gateway', 'my', 'Mess', 'agreE', 'vent', 'my', 'Start', 'Event', 'my', 'Task', 'One', 'my', 'Task', 'Three', 'my', 'Tast', 'Two', 'my', 'Termination', 'my', 'Time', 'Event', '60', 'minutes', 'test', 'xp', 'dl', 'test', 'xp', 'dl'];True
Camunda;['Check', 'Payment', 'Illegibility', 'Check', 'request', 'Collect', 'required', 'signatures', 'for', 'payment', 'Contact', 'beneficiary', 'for', 'the', 'missing', 'information', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'first', 'time', 'followup', 'further', 'information', 'needed', 'illegible', 'In', 'form', 'beneficiary', 'about', 'request', 'rejection', 'not', 'illegible', 'Open', 'new', 'case', 'Request', 'first', 'time', 'Request', 'first', 'time', 'Request', 'followup', 'Request', 'followup', 'Request', 'further', 'information', 'needed', 'Request', 'further', 'information', 'needed', 'Request', 'illegible', 'Request', 'illegible', 'Request', 'not', 'illegible', 'Request', 'not', 'illegible', 'Request', 'received', 'Request', 'received', 'Retrieve', 'case', 'history'];True
Camunda;['30', 'days', '30', 'days', 'ABC', 'Company', 'ABC', 'Company', 'Accounting', 'Back', 'order', 'Missing', 'Items', 'Create', 'Sales', 'Order', 'Create', 'and', 'submit', 'the', 'quotation', 'Customer', 'Customer', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Inquire', 'about', 'availability', 'of', 'products', 'Inquiry', 'Sent', 'Insufficient', 'Quantity', 'In', 'voice', 'Sent', 'No', 'Packing', 'Slip', 'Packing', 'Slip', 'Payment', 'Received', 'Payment', 'Sent', 'PO', 'PO', 'Received', 'PO', 'Sent', 'Prepare', 'In', 'voice', 'Prepare', 'Shipment', 'Pricing', 'and', 'terms', 'Satisfactory', 'Process', 'Payment', 'Quotation', 'Quotation', 'Received', 'Quotation', 'Sent', 'RF', 'Q', 'RF', 'Q', 'Received', 'Sales', 'Sales', 'Order', 'Sales', 'Order', 'Sales', 'Order', 'Sales', 'Order', 'Updated', 'Sales', 'Order', 'Updated', 'Send', 'Payment', 'Send', 'Reminder', 'to', 'Customer', 'Shipment', 'Received', 'Shipment', 'Sent', 'Submit', 'Purchase', 'Order', 'Update', 'Sales', 'Order', 'Warehouse', 'Yes'];True
Camunda;['Conduct', 'Interviews', 'Rank', 'Round', '1', 'Applications', 'Rank', 'Round', '2', 'Applications', 'Receive', 'Application', 'Packs', 'Recruitment', 'Panel', 'Member', 'Recruitment', 'Panel', 'Member', 'Select', 'Preferred', 'Applicant', 'Shortlist', 'Interview', 'Applicants', 'Shortlist', 'Round', '2', 'Applicants'];True
Camunda;['A', 'MAG', 'A', 'MAG', 'CHECKUP', 'IS', 'SPARE', 'PARTS', 'ARE', 'OK', 'CUSTOMER', 'CUSTOMER', 'RECEIVE', 'BILL', 'RECEIVE', 'BILL', 'AND', 'DELIVERY', 'DATE', 'RECEIVE', 'IMPERFECT', 'SPARE', 'PARTS', 'RECEIVE', 'PAYMENT', 'RECEIVE', 'PAYMENT', 'SEND', 'BACK', 'WRONG', 'SPARE', 'PARTS', 'SEND', 'BILL', 'SEND', 'BILL', 'AND', 'DELIVERY', 'DATE', 'SEND', 'PAYMENT', 'SEND', 'PAYMENT', 'VW', 'PORSCHE', 'VW', 'PORSCHE'];True
Camunda;['Change', 'Request', 'realizable', 'Code', 'Quality', 'Integration', 'Confirm', 'Successful', 'Test', 'Correction', 'is', 'ready', 'for', 'test', 'Create', 'New', 'Transport', 'Request', 'Developer', 'Development', 'Customizing', 'or', 'Workbench', 'Development', 'team', 'Development', 'team', 'Email', 'to', 'Change', 'Manager', 'Evaluate', 'the', 'correction', 'Log', 'on', 'to', 'Development', 'System', 'Log', 'on', 'to', 'Test', 'System', 'No', 'No', 'No', 'Pass', 'Correction', 'to', 'Test', 'Realizable', 'Release', 'Transport', 'Request', 'Reset', 'Correction', 'Select', 'request', 'type', 'to', 'be', 'created', 'Test', 'successfully', 'Tester', 'Withdraw', 'Correction', 'Withdraw', 'ed', 'Yes', 'Yes', 'Yes'];True
Camunda;['A', 'FFE', 'Ek', 'on', 'omi', 'av', 'del', 'ning', 'F', 'RDI', 'GTS', 'PEL', 'REMISS', 'Frs', 'lj', 'ning', 'a', 'vs', 'pel', 'IT', 'support', 'IT', 'SUPPORT', 'IT', 'SUPPORT', 'IT', 'SUPPORT', 'IT', 'SUPPORT', 'IT', 'SUPPORT', 'Lager', 'Led', 'ning', 'REMISS', 'REVID', 'E', 'RING', 'S', 'LJ', 'RAPPORT', 'FA', 'K', 'TURA', 'KOP', 'I', 'A', 'Till', 'ver', 'knin', 'ga', 'vs', 'pel', 'U', 'TRUST', 'NING', 'MATERIAL', 'U', 'TRUST', 'NING', 'MATERIAL', 'U', 'TRUST', 'NING', 'MATERIAL', 'U', 'TRUST', 'NING', 'MATERIAL', 'U', 'TRUST', 'NING', 'MATERIAL'];True
Camunda;['Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Enter', 'Last', 'Day', 'for', 'In', 'voice', 'Payment', 'based', 'on', 'SLA', 'In', 'voice', 'Complete', 'In', 'voice', 'Payment', 'IS', 'due', 'soon', 'In', 'voice', 'Payment', 'IS', 'NOT', 'due', 'soon', 'Lookup', 'Service', 'Level', 'Agreement', 'No', 'No', 'Place', 'Incomplete', 'Invoices', 'in', 'Dedicated', 'Out', 'box', 'Service', 'Level', 'Agreement', 'Known', 'Service', 'Level', 'Agreement', 'Excel', 'Spreadsheet', 'Service', 'Level', 'Agreement', 'Excel', 'Spreadsheet', 'Service', 'Level', 'Agreement', 'Excel', 'Spreadsheet', 'Stamp', 'In', 'voice', 'Entry', 'Form', 'Yes', 'Yes'];True
Camunda;['Check', 'Inventory', 'Level', 'Create', 'Purchase', 'Order', 'End', 'Process', 'End', 'Process', 'Inventory', 'Minimum', 'Level', 'Inventory', 'Minimum', 'Level', 'Invoiced', 'Is', 'Recieved', 'Issue', 'Payment', 'to', 'Supplier', 'Packaging', 'Slip', 'is', 'Recieved', 'Purchase', 'Order', 'Approved', 'Purchase', 'Order', 'Rejected', 'Record', 'In', 'voice', 'Record', 'Packing', 'Slip', 'Release', 'Funds', 'For', 'Payment', 'Reserve', 'Funds', 'for', 'Payment', 'Review', 'Purchase', 'Order', 'Rework', 'Purchase', 'Order', 'Send', 'Purchase', 'Order', 'to', 'Supplier', 'Trigger', 'Resupply', 'Cycle'];True
Camunda;['1', 'sem', 'estr', 'Advisor', 'of', 'thesis', 'Advisor', 'of', 'thesis', 'Check', 'fulfilment', 'of', 'requirements', 'Check', 'time', 'of', 'study', 'Choose', 'advisor', 'and', 'topic', 'of', 'a', 'thesis', 'Complete', 'a', 'Masters', 'Bachelors', 'programme', 'of', 'study', 'Complete', 'a', 'Masters', 'Bachelors', 'programme', 'of', 'study', 'Complete', 'all', 'mandatory', 'curses', 'Completion', 'of', 'thesis', 'Could', 'I', 'have', 'this', 'topic', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Defence', 'of', 'thesis', 'Defended', 'Enrol', 'in', 'study', 'Exceed', 'standard', 'time', 'Exclude', 'student', 'from', 'school', 'Fail', 'Fulfil', 'missing', 're', 'qui', 'ere', 'ment', 's', 'Graduation', 'ceremony', 'No', 'Not', 'defended', 'Obtain', '120', 'credits', 'Office', 'for', 'studies', 'Pass', 'Pay', 'fee', 'for', 'study', 'Receive', 'a', 'message', 'Response', 'State', 'final', 'exam', 'Student', 'Submit', 'an', 'application', 'for', 'defence', 'of', 'thesis', 'Submit', 'an', 'application', 'for', 'state', 'final', 'examination', 'Thesis', 'Thesis', 'Time', 'of', 'study', 'is', 'standard', 'Yes'];True
Camunda;['Abstract', 'Task', 'Business', 'Rule', 'Task', 'Manual', 'Task', 'Receive', 'Task', 'Script', 'Task', 'Send', 'Task', 'Service', 'Task', 'User', 'Task'];True
Camunda;['Customer', 'I', 'DC', 'Paper', 'mill', 'Supplier', 'Plant', 'Produce', 'products', 'RD', 'C', 'Receive', 'order', 'for', 'raw', 'materials', 'Receive', 'products', 'from', 'I', 'DC', 'Receive', 'products', 'from', 'ID', 'CR', 'DC', 'Receive', 'products', 'from', 'the', 'plant', 'Receive', 'raw', 'materials', 'Receive', 'raw', 'materials', 'from', 'paper', 'mill', 'supplier', 'Release', 'products', 'to', 'I', 'DC', 'Release', 'products', 'to', 'RD', 'C', 'Release', 'products', 'to', 'the', 'customer', 'Release', 'products', 'to', 'the', 'customer', 'Release', 'raw', 'materials', 'to', 'the', 'plant', 'Release', 'raw', 'materials', 'to', 'the', 'warehouse', 'Store', 'products', 'Store', 'products', 'Store', 'raw', 'materials', 'Supply', 'Chain', 'Agents', 'Supply', 'Chain', 'Agents', 'Warehouse'];True
Camunda;['Amount', 'approved', 'Check', 'Account', 'Employee', 'Employee', 'expense', 'report', 'NO', 'K', 'OK', 'Pay', 'Report', 'Review', 'report'];True
Camunda;['Urgent', 'labelled', 'bag', 'arrives', 'into', 'pickup', 'zone', 'Ask', 'customer', 'to', 'comeback', 'at', 'agreed', 'time', 'Ask', 'if', 'customer', 'can', 'wait', 'for', '10', 'minutes', 'Bag', 'not', 'ready', 'Bags', 'found', 'Cancel', 'script', 'order', 'Check', 'ne', 'goi', 'ation', 'results', 'Check', 'results', 'of', 'payment', 'Check', 'script', 'status', 'and', 'agreed', 'pickup', 'time', 'in', 'IS', 'Conduct', 'payment', 'Credit', 'card', 'or', 'cash', 'Customer', 'Customer', 'Customer', 'arrived', 'for', 'pickup', 'Customer', 'refused', 'to', 'pay', 'Decide', 'if', 'delivery', 'could', 'be', 'fulfilled', 'in', '10', 'minutes', 'Explain', 'the', 'reasons', 'for', 'delay', 'Fail', 'Find', 'script', 'order', 'in', 'store', 'and', 'add', 'label', 'urgent', 'to', 'it', 'Handover', 'the', 'bags', 'to', 'customer', 'ID', 'document', 'invalid', 'Mark', 'bag', 'as', 'delivered', 'in', 'IS', 'Negotiate', 'pickup', 'time', 'Negotiate', 'pickup', 'time', 'No', 'No', 'Order', 'canceled', 'Payment', 'successful', 'Payment', 'failed', 'Pickup', 'time', 'not', 'arrived', 'yet', 'Pickup', 'time', 'arrived', 'Pickup', 'failed', 'Present', 'customer', 'with', 'total', 'payment', 'amount', 'Put', 'bag', 'back', 'to', 'pickup', 'zone', 'Reasons', 'of', 'delay', 'Reminder', 'of', 'pickup', 'time', 'Script', 'orders', 'delivered', 'Search', 'for', 'bags', 'in', 'pickup', 'zone', 'Search', 'for', 'customer', 'in', 'the', 'store', 'Success', 'Total', 'cost', 'valid', 'Validate', 'customer', 'identity', 'Yes', 'Yes'];True
Camunda;['found', 'found', 'found', 'look', 'for', 'hint', 'in', 'DB', 'pedia', 'ontology', 'look', 'for', 'h', 'in', 'tinY', 'AGO', 'ontology', 'normalize', 'label', 'not', 'found', 'not', 'found', 'not', 'found'];True
Camunda;['Got', 'oID', '31', 'Liquid', 'is', 'Aerosols', 'and', 'Gels', 'packing', 'Got', 'oID', '31', 'Liquid', 'is', 'Aerosols', 'and', 'Gels', 'packing', 'Decide', 'on', 'airline', 'activity', 'to', 'perform', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Deposit', 'oversized', 'luggage', 'Final', 'is', 'e', 'check', 'in', 'Get', 'restricted', 'items', 'checked', 'Get', 'tourist', 'refund', 'scheme', 'item', 'checked', 'Goto', 'deposit', 'luggage', 'Goto', 'internet', 'check', 'in', 'counter', 'Goto', 'oversized', 'bag', 'drop', 'area', 'Goto', 'premium', 'check', 'in', 'counter', 'Goto', 'regular', 'check', 'in', 'counter', 'Goto', 'space', 'to', 'replace', 'Initiate', 'customs', 'specific', 'activity', 'by', 'phone', 'or', 'in', 'person', 'Locate', 'appropriate', 'Check', 'in', 'counter', 'Manage', 'liquid', 'is', 'Aerosols', 'and', 'Gels', 'in', 'belonging', 'Passenger', 'Passenger', 'Passenger', 'continues', 'with', 'ID', '20', 'check', 'in', 'Passenger', 'continues', 'with', 'ID', '20', 'check', 'in', 'Perform', 'luggage', 'check', 'in', 'Perform', 'preliminary', 'check', 'in', 'Provide', 'booking', 'reference', 'Queue', 'as', 'premium', 'Queue', 'as', 'regular', 'Queue', 'for', 'bag', 'drop', 'Re', 'pack', 'luggage', 'Request', 'minor', 'change', 'name', 'Show', 'boarding', 'pas', 'sandbag', 'tag', 'for', 'reconciliation', 'To', 'ID', '31', 'Security', 'To', 'ID', '31', 'Security', 'To', 'ID', '91', 'Discretionary', 'experience', '2', 'To', 'ID', '91', 'Discretionary', 'experience', '2'];True
Camunda;['create', 'final', 'version', '4', 'days', 'decision', 'to', 'have', 'a', 'marketing', 'team', 'review', 'marketing', 'review', 'is', 'needed', '3', 'days', 'no', 'yes'];True
Camunda;['Cancel', 'Order', 'Check', 'payment', 'Print', 'Order', 'Delivered', 'Details', 'Receive', 'member', 'Order', 'Send', 'Details', 'to', 'Warehouse'];True
